price,sector,price_per_sqft,area,bedRoom,bathroom,balcony,floorNum,agePossession,has_servant_room,has_study_room,has_pooja_room,has_store_room,has_others,furnishing_type,luxury_score,super_built_up_area,built_up_area,carpet_area
1.26,Sector 86,6113.0,2061.0,3,3,3,5.0,Moderately Old,1,0,0,0,1,0,113,1930.0,1930.0,
1.25,Sector 90,6476.0,1930.0,3,3,3+,6.0,Relatively New,1,0,1,0,0,0,136,1930.0,1930.0,1928.0
1.88,Sector 90,6894.0,2727.0,4,4,3+,20.0,Relatively New,1,0,1,0,0,0,145,2727.0,2727.0,2725.0
1.3,Sector 90,6735.0,1930.0,3,3,3+,10.0,Relatively New,1,0,1,0,0,1,129,1930.0,1930.0,1928.0
0.44,Sector 86,7321.0,601.0,2,2,2,6.0,Relatively New,0,0,0,0,0,1,63,,,601.0
0.84,Sector 84,4869.0,1725.0,3,3,3+,8.0,New Property,0,0,1,0,0,0,60,1725.0,1725.0,
0.79,Sector 84,4579.0,1725.0,3,3,3+,8.0,New Property,0,0,0,0,0,0,24,1725.0,1725.0,
1.38,Sector 82,5443.0,2535.0,4,5,3+,20.0,Relatively New,1,0,0,0,0,0,79,2535.0,2535.0,
2.6,Sector 108,15195.0,1711.0,3,3,2,11.0,New Property,0,0,0,0,0,0,49,1711.0,1711.0,
1.7,Sector 69,8445.0,2013.0,4,4,2,7.0,Relatively New,0,0,0,0,0,0,128,2010.0,2010.0,
1.7,Sector 69,8432.0,2016.0,4,4,2,10.0,New Property,0,0,0,0,0,0,125,2010.0,2010.0,
1.4,Sector 69,8856.0,1581.0,3,3,2,9.0,Relatively New,0,0,1,0,0,0,120,1578.0,1578.0,
1.68,Sector 69,8358.0,2010.0,4,4,2,7.0,Relatively New,0,0,0,0,0,0,127,2010.0,2010.0,
1.7,Sector 69,8457.0,2010.0,4,4,2,1.0,Relatively New,0,0,0,0,0,0,126,2010.0,2010.0,
1.4,Sector 69,8840.0,1584.0,3,3,2,1.0,Relatively New,0,0,0,0,0,0,95,1578.0,1578.0,
1.2,Sector 37D,13333.0,900.0,3,3,3,5.0,Relatively New,0,0,0,1,0,0,50,,,900.0
0.96,Sector 79,13296.0,722.0,2,2,3,8.0,Relatively New,0,0,0,0,0,0,49,1351.0,1351.0,722.0
1.3,Sector 86,15294.0,850.0,2,3,3,5.0,Relatively New,0,1,0,0,0,1,45,,,850.0
1.6,Sector 92,7547.0,2120.0,3,3,3,10.0,Relatively New,1,0,0,0,0,1,60,2120.0,2120.0,1450.0
1.93,Sector 86,8446.0,2285.0,3,4,3,12.0,Relatively New,1,0,0,0,0,0,72,2285.0,2285.0,
1.42,Sector 92,7760.0,1830.0,3,3,2,10.0,Relatively New,0,0,0,0,0,0,117,1920.0,1920.0,
2.2,Sector 81,10476.0,2100.0,3,4,3+,17.0,Relatively New,1,0,0,0,0,2,49,2100.0,2100.0,
1.35,Sector 86,6998.0,1929.0,3,3,1,9.0,Relatively New,0,0,0,0,0,0,119,1929.0,1929.0,
1.65,Sector 86,8707.0,1895.0,3,4,3,8.0,Relatively New,1,0,0,0,0,0,124,1895.0,1895.0,
1.42,Sector 48,8606.0,1650.0,3,3,3,1.0,Moderately Old,0,0,0,1,0,2,174,1650.0,1650.0,
1.1,Sector 106,9734.0,1130.0,3,4,3+,8.0,Relatively New,1,0,0,0,0,1,174,1760.0,1760.0,1130.0
1.23,Sector 99A,6159.0,1997.0,3,5,3,5.0,Relatively New,1,0,0,0,0,0,99,1997.0,1997.0,
1.5,Sector 92,7812.0,1920.0,3,3,3,3.0,Relatively New,0,0,0,0,1,0,49,1920.0,1920.0,
0.65,Sector 90,5000.0,1300.0,2,2,2,12.0,Old Property,0,1,0,0,0,0,103,1300.0,1300.0,
0.64,Sector 90,4923.0,1300.0,2,2,3,6.0,Old Property,0,1,0,0,0,0,103,1300.0,1300.0,1100.0
1.65,Sector 37D,8790.0,1877.0,3,3,2,15.0,Relatively New,0,0,0,0,0,0,116,1877.0,1877.0,
1.17,Sector 37D,8297.0,1410.0,2,2,2,0.0,Relatively New,0,0,0,0,0,0,107,1410.0,1410.0,
1.45,Sector 37D,8006.0,1811.0,3,3,3,9.0,Relatively New,0,0,0,0,0,0,107,1811.0,1811.0,
1.95,Sector 102,13928.0,1400.0,3,3,3,6.0,New Property,0,0,1,0,0,1,174,1852.0,1852.0,1400.0
4.2,Sector 81,10000.0,4200.0,4,4,3+,25.0,Relatively New,1,0,0,0,0,1,90,4200.0,4200.0,2900.0
1.55,Sector 92,7769.0,1995.0,3,4,3,8.0,Relatively New,1,0,0,0,0,0,49,1995.0,1995.0,
1.58,Sector 85,7714.0,2048.0,3,4,3,8.0,Relatively New,1,0,0,0,0,0,159,2408.0,2408.0,2048.0
2.32,Sector 67,11989.0,1935.0,3,4,3+,14.0,Moderately Old,1,0,0,0,0,1,59,1935.0,1935.0,1600.0
1.25,Sector 86,8445.0,1480.0,3,4,3,0.0,Relatively New,0,1,0,0,0,0,49,1480.0,1480.0,
2.2,sector 58,13480.0,1632.0,2,2,1,5.0,Relatively New,0,1,0,0,0,1,94,1632.0,1632.0,1232.0
1.4,Sector 106,9978.0,1403.0,4,6,3+,10.0,Relatively New,1,0,0,0,0,0,174,2355.0,2355.0,1403.0
1.2,Sector 106,11605.0,1034.0,3,3,3,12.0,Relatively New,0,1,0,0,0,0,158,1665.0,1665.0,1034.0
0.92,Sector 88B,7360.0,1250.0,2,2,2,3.0,Relatively New,0,0,1,0,0,0,174,1350.0,1350.0,1250.0
1.25,Sector 106,10656.0,1173.0,3,4,3,14.0,Relatively New,1,1,0,0,0,0,167,1900.0,1900.0,1173.0
1.25,Sector 106,11061.0,1130.0,3,4,3+,7.0,Relatively New,1,1,0,0,0,0,167,1760.0,1760.0,1130.0
1.85,Sector 49,10578.0,1749.0,3,3,1,7.0,Moderately Old,0,0,1,1,0,0,158,1748.87,1748.87,
1.69,Sector 49,8622.0,1960.0,3,3,3,3.0,Moderately Old,0,0,1,0,0,0,136,,,1960.0
3.5,Sector 66,15901.0,2201.0,3,3,2,4.0,Relatively New,0,1,0,0,0,0,89,2201.0,2201.0,1800.0
1.51,Sector 66,15130.0,998.0,2,2,2,5.0,Relatively New,0,0,1,0,0,1,82,1200.0,1200.0,998.0
1.86,Sector 48,7654.0,2430.0,3,3,3+,6.0,Moderately Old,1,0,0,0,0,1,94,2430.0,2430.0,
1.7,Sector 108,8487.0,2003.0,3,4,3+,14.0,Relatively New,1,0,0,0,0,0,119,2003.0,2003.0,1140.98
2.0,Sector 108,8554.0,2338.0,3,3,3+,14.0,Relatively New,1,0,0,0,0,0,95,2338.0,2338.0,
1.25,Sector 104,6778.0,1844.0,3,4,3+,12.0,Relatively New,1,0,0,0,1,0,79,1844.0,1844.0,
0.98,Sector 104,5950.0,1647.0,3,3,3,12.0,Relatively New,0,0,0,0,1,0,79,1647.0,1647.0,
0.85,Sector 104,5878.0,1446.0,2,2,3+,10.0,Relatively New,0,1,0,0,0,0,79,1446.0,1446.0,777.0
0.75,Sector 104,5910.0,1269.0,2,2,3,6.0,Relatively New,0,0,0,0,1,0,79,1269.0,1269.0,
0.3,Sector 107,6134.0,489.0,2,2,1,5.0,Relatively New,0,0,0,0,0,0,57,602.0,602.0,489.0
1.7,Sector 109,9742.0,1745.0,3,3,3,22.0,Relatively New,0,0,0,0,0,0,74,1745.0,1745.0,
1.4,Sector 109,8000.0,1750.0,3,3,3+,12.0,Relatively New,0,0,0,0,1,0,65,1750.0,1750.0,
1.7,Sector 67A,9843.0,1727.0,3,3,2,10.0,New Property,1,0,0,0,1,1,44,1727.0,1727.0,1017.0
0.9,Sector 90,4615.0,1950.0,3,4,3,4.0,Relatively New,1,0,0,0,0,0,165,1950.0,1950.0,
1.25,Sector 90,4854.0,2575.0,4,4,3,10.0,Relatively New,0,1,1,0,0,0,174,,,2575.0
0.65,Sector 90,4814.0,1350.0,2,2,3,6.0,Relatively New,0,1,0,0,0,0,174,1350.0,1350.0,
0.9,Sector 90,4615.0,1950.0,3,4,3,4.0,Relatively New,1,0,0,0,0,0,165,1950.0,1950.0,
0.65,Sector 90,4814.0,1350.0,2,2,3,6.0,Relatively New,0,1,0,0,0,0,165,1350.0,1350.0,
0.66,Sector 90,5076.0,1300.0,2,2,3,4.0,Relatively New,0,1,0,0,0,0,119,1300.0,1300.0,960.0
0.91,Sector 1 Imt Manesar,3516.0,2588.0,3,3,3+,8.0,Moderately Old,1,0,0,0,0,0,23,2588.0,2588.0,
0.85,Manesar,3695.0,2300.0,3,3,2,2.0,Moderately Old,0,0,0,0,0,0,44,,,2300.0
0.85,Sector 1,3695.0,2300.0,3,3,3+,4.0,Relatively New,1,0,0,0,0,0,5,2300.0,2300.0,
2.9,Sector 65,14683.0,1975.0,4,4,0,0.0,Relatively New,0,0,0,1,0,0,50,,,1975.0
2.85,Sector 65,14430.0,1975.0,4,4,3,3.0,Relatively New,1,1,0,0,0,0,28,,,1975.0
2.24,Sector 65,13575.0,1650.0,3,3,3,2.0,Relatively New,1,1,0,0,0,0,46,,,1650.0
2.55,Sector 65,15454.0,1650.0,3,3,3,3.0,Relatively New,1,1,0,0,0,0,21,1650.0,1650.0,1300.0
2.85,Sector 65,14430.0,1975.0,4,4,3,2.0,Relatively New,1,1,0,0,0,0,21,1975.0,1975.0,
2.5,Sector 65,15151.0,1650.0,3,3,3,3.0,Relatively New,1,1,0,0,0,0,15,1650.0,1650.0,
2.75,Nirvana Country,12500.0,2200.0,3,3,3,3.0,Moderately Old,1,0,0,0,0,0,110,2605.0,2605.0,2200.0
1.35,Sector 33,8737.0,1545.0,3,4,2,8.0,Moderately Old,1,0,0,0,0,0,49,1545.0,1545.0,
2.51,Nirvana Country,11992.0,2093.0,3,3,3,11.0,Moderately Old,0,0,1,1,0,1,109,2093.0,2093.0,
4.5,Sector 67,14267.0,3154.0,4,4,3+,15.0,Relatively New,1,0,0,0,0,1,158,3154.0,3154.0,
2.5,Nirvana Country,11944.0,2093.0,3,3,3,11.0,Relatively New,0,0,1,0,0,1,127,2093.0,2093.0,
1.14,Sector 85,6951.0,1640.0,2,2,3,4.0,Relatively New,0,0,0,0,0,0,109,1640.0,1640.0,
1.85,Sector 85,6578.0,2812.0,4,5,3+,1.0,Relatively New,0,0,0,0,0,0,95,2812.0,2812.0,
2.8,Sector 66,16470.0,1700.0,3,4,3,8.0,Relatively New,1,0,0,0,0,1,117,1950.0,1950.0,1700.0
1.45,Sector 66,14795.0,980.0,2,2,3,3.0,Relatively New,0,0,0,0,0,1,92,1188.0,1188.0,980.0
0.86,Sector 82,8120.0,1059.0,3,3,3,5.0,Moderately Old,0,1,0,0,0,1,120,1430.0,1430.0,1056.0
1.28,Sector 79,8557.0,1496.0,3,3,3,16.0,Relatively New,0,1,0,0,0,1,128,1490.0,1490.0,1063.91
1.2,Sector 79,8052.0,1490.0,3,3,3,9.0,Relatively New,0,1,0,0,0,1,104,1490.0,1490.0,1163.91
1.15,Sector 81,6927.0,1660.0,3,2,3+,6.0,Relatively New,0,1,0,0,0,1,104,1660.0,1660.0,1282.0
0.88,Sector 81,8042.0,1094.0,2,2,3,8.0,Relatively New,0,1,0,0,0,1,95,1360.0,1360.0,1094.0
0.87,Sector 81,7951.0,1094.0,2,2,3,8.0,Relatively New,0,0,0,0,0,1,95,1360.0,1360.0,1094.0
2.4,Sector 103,8347.0,2875.0,4,6,3+,15.0,Relatively New,1,0,0,0,0,0,156,2875.0,2875.0,2100.0
0.85,Sector 108,4637.0,1833.0,3,3,2,2.0,Relatively New,1,0,0,0,0,0,65,1833.0,1833.0,1350.0
1.3,Sector 102,17691.0,735.0,2,2,3,0.0,Relatively New,0,0,0,1,0,0,125,1215.0,1215.0,734.8
1.85,Sector 82A,10283.0,1799.0,3,3,3+,2.0,Relatively New,0,0,0,0,0,1,44,1799.0,1799.0,1538.0
2.0,Sector 102,17729.0,1128.0,3,3,3+,1.0,Relatively New,0,0,0,1,0,0,139,1852.0,1852.0,1128.09
9.95,Sector 62,20995.0,4739.0,4,6,3,12.0,Relatively New,1,0,1,0,0,1,138,4739.0,4739.0,3219.0
9.2,Sector 62,19943.0,4613.0,4,6,3,5.0,Relatively New,1,0,1,0,0,1,156,4613.0,4613.0,3203.0
1.79,Sector-33 Sohna,11251.0,1591.0,3,3,3,3.0,Old Property,0,0,0,0,0,0,71,1789.0,1789.0,
2.1,Sector 109,8123.0,2585.0,3,4,3+,11.0,Relatively New,1,0,0,0,0,1,165,2585.0,2585.0,
1.14,Sector 106,6000.0,1900.0,3,4,3,8.0,Relatively New,1,1,0,0,0,0,49,1900.0,1900.0,1173.0
1.13,Sector 99A,5658.0,1997.0,3,5,3,5.0,Relatively New,1,0,0,0,1,0,49,1997.0,1997.0,1500.0
1.05,Sector 106,8536.0,1230.0,3,4,3+,10.0,Relatively New,1,0,0,0,0,0,174,1760.0,1760.0,1230.0
2.78,Sector 113,11346.0,2450.0,3,3,3,3.0,New Property,1,1,0,0,0,0,174,2690.0,2690.0,2450.0
1.55,Sector 113,11654.0,1330.0,2,2,3,2.0,New Property,0,0,0,0,0,0,174,1330.0,1330.0,1180.0
1.35,Sector 113,13989.0,965.0,2,2,3,10.0,New Property,0,0,0,0,0,0,174,1276.0,1276.0,965.0
1.38,Sector 113,12000.0,1150.0,2,2,3,8.0,New Property,0,1,0,0,0,0,174,1573.0,1573.0,1150.0
2.35,Sector 113,10599.0,2217.0,3,3,3,11.0,New Property,1,0,0,0,0,0,174,2217.0,2217.0,1720.0
1.8,Sector 102,10638.0,1692.0,3,3,3,1.0,Relatively New,0,0,0,0,0,0,141,1692.0,1692.0,
1.24,Sector 102,10205.0,1215.0,2,2,2,10.0,Relatively New,0,0,0,0,0,0,141,1215.0,1215.0,
0.96,Sector 102,10491.0,915.0,2,2,2,10.0,Relatively New,0,0,0,0,0,0,132,915.0,915.0,
1.82,Sector 102,9371.0,1942.0,3,4,3+,15.0,Moderately Old,1,0,0,0,0,0,125,1942.0,1942.0,
2.65,Sector 102,10375.0,2554.0,4,5,3+,17.0,Moderately Old,1,0,0,0,0,0,125,2554.0,2554.0,
2.2,Sector 102,10237.0,2149.0,3,4,3+,9.0,Moderately Old,1,1,0,0,0,0,125,2149.0,2149.0,
1.78,Sector 102,9218.0,1931.0,3,4,3+,5.0,Moderately Old,1,0,0,0,0,0,125,1931.0,1931.0,
1.68,Sector 109,6601.0,2545.0,3,3,3+,7.0,Moderately Old,1,0,0,0,0,0,134,2545.0,2545.0,
1.3,Sector 109,6914.0,1880.0,3,2,3,16.0,Moderately Old,0,0,0,0,0,0,134,1880.0,1880.0,
0.49,Sector 107,8222.0,596.0,2,2,1,8.0,Relatively New,0,0,0,0,1,2,49,602.0,602.0,
1.08,Sector 83,6206.0,1740.0,3,3,3,6.0,Relatively New,0,0,0,1,0,0,111,1740.0,1740.0,1350.0
1.72,Sector 79,8400.0,2048.0,3,4,3,9.0,New Property,0,0,0,0,0,0,49,,2050.0,
0.16,Sector 23A,2051.0,780.0,2,2,2,1.0,Moderately Old,0,0,0,0,0,0,0,780.0,780.0,
0.2,Sohna,2666.0,750.0,2,2,1,4.0,New Property,0,0,0,0,0,0,15,750.0,750.0,600.0
0.71,Sector 51,7891.0,900.0,2,2,1,4.0,Relatively New,0,0,0,0,0,0,23,,,906.0
0.54,Sohna,6506.0,830.0,2,2,1,2.0,Relatively New,0,0,0,0,0,0,16,,,830.0
0.65,Sector 81,5265.0,1235.0,2,2,2,14.0,Moderately Old,0,0,0,0,0,0,96,1225.0,1225.0,776.0
1.38,Sector 48,9482.0,1455.0,3,3,1,2.0,Relatively New,0,0,0,0,0,0,60,,,1450.0
0.45,Sector 37D,7627.0,590.0,2,3,2,8.0,Under Construction,0,0,0,0,0,0,8,,,590.0
0.45,Sector 36A,9000.0,500.0,1,1,1,9.0,Relatively New,0,0,0,0,0,0,0,500.0,500.0,
1.15,Sector 83,6552.0,1755.0,3,2,3,15.0,Relatively New,0,0,0,0,0,0,37,1755.0,1755.0,
3.6,Sector 49,11920.0,3020.0,4,5,3,7.0,Moderately Old,1,0,1,0,0,2,15,,,3020.0
0.9,Sector 91,6870.0,1310.0,2,2,2,13.0,Relatively New,0,0,0,0,0,2,67,1310.0,1310.0,
0.55,Sector 56,9016.0,610.0,1,2,1,0.0,Old Property,0,0,0,0,0,0,68,,,610.0
0.9,Sector 71,13177.0,683.0,1,1,0,6.0,New Property,0,0,0,0,0,0,0,,683.0,
0.5,Sector 111,14838.0,337.0,1,1,1,2.0,Relatively New,0,0,0,0,0,2,72,,,336.96
2.86,Sector 65,14000.0,2043.0,3,3,3,45.0,Under Construction,1,0,0,0,0,0,0,,,2040.0
0.29,Sector 52,11600.0,250.0,1,1,0,0.0,Moderately Old,0,0,0,0,0,1,49,,,250.0
0.89,Sector 103,6137.0,1450.0,2,3,3,1.0,Relatively New,1,0,0,0,0,1,75,1450.0,1450.0,1081.0
1.12,Sector 103,5625.0,1991.0,3,4,3+,9.0,New Property,1,0,0,0,0,0,49,1991.0,1991.0,1500.0
0.5,Sector 92,7812.0,640.0,3,3,1,0.0,Relatively New,0,0,0,0,0,0,0,640.0,640.0,
1.4,Sector 99A,7010.0,1997.0,3,5,3+,6.0,New Property,0,0,0,0,0,0,15,1997.0,1997.0,
2.05,Sector 90,9000.0,2278.0,4,4,3+,5.0,Relatively New,0,0,0,0,0,1,49,2215.0,2215.0,
0.87,Sohna,5965.0,1459.0,2,2,3+,10.0,Relatively New,0,1,0,0,0,0,72,1457.0,1457.0,849.0
1.32,Sector 66,11442.0,1154.0,2,2,2,6.0,Relatively New,0,0,0,0,0,0,45,1158.0,1158.0,
1.3,Sector 86,8756.0,1485.0,2,2,3,10.0,Relatively New,0,1,0,0,0,0,38,1480.0,1480.0,
0.95,Sohna,7850.0,1210.0,3,2,3+,3.0,New Property,0,0,0,0,0,0,85,,1210.0,
0.42,Sector 92,6562.0,640.0,3,3,1,2.0,Relatively New,0,0,0,0,0,0,20,,,640.0
0.88,Sector 85,5952.0,1478.0,3,3,1,1.0,Relatively New,0,0,0,0,0,0,65,1485.0,1485.0,
2.0,Sector 49,7262.0,2754.0,4,3,3+,4.0,Old Property,0,0,0,0,0,0,65,2754.0,2754.0,
3.85,Sector 54,16445.0,2341.0,3,3,3+,8.0,Old Property,1,0,0,0,0,0,67,2341.0,2341.0,
3.72,Sector 113,13984.0,2660.0,5,4,3+,0.0,New Property,0,0,1,0,0,2,44,,,2660.0
0.68,Sector 37D,11724.0,580.0,2,2,3,9.0,New Property,0,0,0,0,1,0,58,,,580.0
1.31,Sector-33 Sohna,15982.0,820.0,2,2,2,4.0,Under Construction,0,0,0,0,0,0,92,,,76.44
1.65,Sector-33 Sohna,8266.0,1996.0,3,3,3,2.0,Under Construction,1,0,0,0,0,0,37,,,1996.0
1.9,Sector 77,9500.0,2000.0,3,4,3+,6.0,New Property,1,0,0,0,0,1,42,2000.0,2000.0,1218.03
1.8,Sector 91,7758.0,2320.0,4,3,3+,0.0,Relatively New,0,1,1,0,0,2,45,,,2320.0
0.45,Sector 102,8404.0,535.0,2,2,1,14.0,Relatively New,0,0,0,0,0,2,57,597.0,597.0,535.4
1.85,Sector 52,7872.0,2350.0,3,3,3,7.0,Moderately Old,1,0,0,0,0,1,28,2350.0,2350.0,
0.8,Sector 95,8888.0,900.0,2,2,3,9.0,New Property,0,1,0,0,0,0,67,900.0,900.0,550.0
1.0,Sector 67,6435.0,1554.0,3,3,3+,2.0,Moderately Old,0,0,0,0,0,0,9,1554.0,1554.0,
1.25,Civil L,8802.0,1420.0,3,3,2,3.0,Old Property,0,0,0,0,0,2,75,,,1420.0
1.2,Sector 84,7453.0,1610.0,2,2,3,3.0,Relatively New,0,1,0,0,0,1,133,1610.0,1610.0,
0.85,Sohna,7863.0,1081.0,3,2,2,4.0,New Property,0,0,0,0,0,0,23,1081.0,1081.0,670.0
0.35,Sohna,5600.0,625.0,2,2,2,14.0,Relatively New,0,0,0,0,0,0,98,,,625.0
1.15,Sector 88A,9856.0,1167.0,2,2,1,12.0,New Property,0,1,0,0,0,0,79,,,108.4
1.0,Sector 92,4778.0,2093.0,4,4,3,9.0,Undefined,0,0,0,0,0,0,0,,2093.0,
0.96,Sector 91,5413.0,1774.0,2,2,3+,8.0,Moderately Old,0,0,0,0,0,1,85,1404.0,1404.0,
1.3,Sector 86,6735.0,1930.0,3,3,3,12.0,Moderately Old,1,0,1,0,0,0,106,1930.0,1930.0,
3.0,Sector 28,10482.0,2862.0,3,5,3+,8.0,Old Property,0,0,0,0,0,0,0,2862.0,2862.0,
1.3,Sector 89,8700.0,1494.0,3,3,2,1.0,New Property,0,0,0,0,1,0,45,1500.0,1500.0,900.0
2.5,Sector 43,10204.0,2450.0,4,4,3+,4.0,Moderately Old,1,0,0,0,0,1,26,,,2450.0
2.25,Sector 77,11250.0,2000.0,3,3,3,22.0,New Property,1,0,0,0,0,1,42,2000.0,2000.0,
1.45,Sector 81,8734.0,1660.0,3,2,3+,3.0,Relatively New,0,0,0,0,1,0,0,1660.0,1660.0,1082.0
1.45,Sector 79,9062.0,1600.0,2,2,3+,9.0,Relatively New,0,1,0,0,0,0,113,1495.0,1495.0,
1.9,Sector 76,11363.0,1672.0,3,3,2,0.0,Under Construction,0,0,0,0,0,0,0,1672.0,1672.0,
0.5,Sector 92,7812.0,640.0,3,3,1,12.0,New Property,0,0,0,0,0,2,95,,,640.0
1.45,Sector 68,9615.0,1508.0,3,2,3+,9.0,New Property,0,0,0,0,0,0,0,1508.0,1508.0,
1.05,Sector 89,9519.0,1103.0,2,2,2,4.0,Under Construction,0,1,0,0,1,0,38,,1103.0,
5.5,Sector 57,8982.0,6123.0,5,6,3+,19.0,Moderately Old,1,0,1,0,0,1,153,,5010.0,
0.56,Sector 95,4106.0,1364.0,2,2,2,10.0,Undefined,0,0,0,0,0,0,0,,1364.0,1200.0
0.57,Sector 95,4179.0,1364.0,2,2,2,10.0,Undefined,0,0,0,0,0,0,0,,1364.0,1232.0
0.66,"New Colony, Sector 7",5739.0,1150.0,3,3,2,2.0,Undefined,0,0,0,0,0,0,0,,1150.0,1135.0
2.3,Sector 104,10000.0,2300.0,3,4,3+,15.0,New Property,1,0,0,0,0,0,117,,,2290.0
1.75,Sector 70,8205.0,2133.0,3,5,3,7.0,New Property,1,0,1,0,0,0,37,1950.0,1950.0,1161.0
1.6,Sector 102,9696.0,1650.0,3,3,3,8.0,Relatively New,0,0,0,0,0,0,46,1650.0,1650.0,1022.58
3.95,Sector 62,15262.0,2588.0,3,3,3,33.0,New Property,1,0,0,0,0,1,49,,,2588.0
0.38,Sector 37C,4108.0,925.0,2,2,1,9.0,Relatively New,0,0,0,0,0,0,65,,925.0,800.0
0.41,Sector 95A,6194.0,662.0,2,2,2,12.0,New Property,0,1,0,0,0,1,90,,670.0,569.25
1.0,Sector 92,3713.0,2693.0,4,4,3,15.0,New Property,0,0,0,0,0,0,31,2020.0,2020.0,
0.5,Sector 37D,7142.0,700.0,3,3,2,2.0,Under Construction,0,0,0,0,0,0,31,,,700.0
0.8,Sector 92,6033.0,1326.0,3,2,2,3.0,Relatively New,0,0,0,0,0,0,15,,,1326.0
0.86,Sector 37C,4886.0,1760.0,3,3,2,0.0,New Property,0,0,0,0,1,0,35,1760.0,1760.0,
1.25,Sector 86,7396.0,1690.0,3,2,1,2.0,New Property,0,0,0,0,0,0,100,1690.0,1690.0,
5.9,Sector 65,17543.0,3363.0,3,3,3,9.0,Moderately Old,0,1,0,0,0,2,21,3363.0,3363.0,
1.2,Sector 31,7272.0,1650.0,3,2,2,1.0,Moderately Old,0,0,0,0,1,2,105,1650.0,1650.0,1150.0
0.95,Sohna,6554.0,1449.0,2,2,3,8.0,Under Construction,0,1,0,0,0,0,42,1457.0,1457.0,849.0
2.8,Sector 66,14358.0,1950.0,3,3,2,12.0,New Property,1,1,1,0,0,2,69,1950.0,1950.0,1600.0
0.28,Sohna,4307.0,650.0,2,2,2,12.0,New Property,0,0,0,0,0,0,0,650.0,650.0,
2.03,Sector 102,12000.0,1692.0,3,3,2,1.0,New Property,0,0,0,0,0,0,67,1692.0,1692.0,1027.68
0.3,Sector 99A,6666.0,450.0,2,1,0,12.0,Undefined,0,0,0,0,0,0,0,,,450.0
0.75,Sector 9A,5813.0,1290.0,3,3,3,6.0,Old Property,0,0,1,0,0,0,31,,,1290.0
1.7,Sector 70A,8947.0,1900.0,4,3,3,1.0,Relatively New,0,0,0,0,0,1,49,,,1900.0
3.1,Sector 112,20666.0,1500.0,2,2,3,9.0,Relatively New,1,1,0,1,0,1,80,,,1500.0
0.4,Sector 99,4444.0,900.0,2,2,2,9.0,New Property,0,0,0,0,0,0,60,900.0,900.0,587.0
1.3,Sector 3,9002.0,1444.0,2,2,2,6.0,Under Construction,0,0,0,0,0,0,36,,,1444.0
0.26,Sohna,4513.0,576.0,2,2,2,5.0,New Property,0,0,0,0,0,0,78,,,576.0
0.24,Sohna,4210.0,570.0,2,2,1,12.0,Relatively New,0,0,0,0,0,0,38,570.0,570.0,
0.56,Sector 67,7000.0,800.0,2,2,1,8.0,New Property,0,0,0,0,0,0,65,,,800.0
5.5,Sector 31,18688.0,2943.0,4,5,3+,1.0,Relatively New,1,1,1,0,0,0,81,2943.0,2943.0,
1.8,Sector 91,7679.0,2344.0,4,4,3+,6.0,Moderately Old,1,0,1,0,0,0,81,,,2344.0
1.6,Sector 86,8294.0,1929.0,3,3,1,14.0,Relatively New,0,0,1,0,0,0,72,1929.0,1929.0,
0.96,Sector 111,6500.0,1477.0,2,2,1,4.0,Under Construction,0,1,0,0,0,0,53,1478.0,1478.0,
0.79,Sector 109,7931.0,996.0,3,2,2,3.0,Relatively New,0,0,0,0,0,1,44,1457.0,1457.0,996.0
0.6,Lajpat Nagar,6000.0,1000.0,3,2,1,3.0,New Property,0,0,0,0,0,0,0,1000.0,1000.0,900.0
0.42,Sohna,6420.0,654.0,2,2,2,2.0,New Property,0,0,0,0,0,0,73,623.0,623.0,
3.35,Sector 63,16470.0,2034.0,3,3,3+,3.0,New Property,0,0,0,0,0,1,16,2034.0,2034.0,
5.0,Sector 48,11627.0,4300.0,3,4,3,14.0,Moderately Old,0,0,0,0,0,0,82,,,4300.0
1.0,Sector 70,10309.0,970.0,3,2,2,3.0,Moderately Old,0,0,0,0,0,0,58,,,970.0
2.75,Sector 48,10754.0,2557.0,3,4,3+,3.0,Moderately Old,0,0,0,0,0,0,32,2557.0,2557.0,2550.0
2.4,Sector 108,17378.0,1381.0,2,2,2,14.0,New Property,0,0,0,0,0,1,113,1381.0,1381.0,
3.15,Sector 63A,14632.0,2153.0,3,3,3,4.0,Under Construction,0,0,0,0,1,0,44,,,200.0
0.95,Sohna,6485.0,1465.0,2,2,3+,3.0,New Property,0,1,0,0,0,0,89,1465.0,1465.0,834.96
1.4,Sector-33 Sohna,15124.0,926.0,3,2,3+,20.0,New Property,0,0,0,0,0,0,70,145.0,145.0,86.0
2.15,Sector-33 Sohna,13522.0,1590.0,3,3,3+,1.0,New Property,0,0,0,0,0,0,31,1590.0,1590.0,
1.8,Sector 91,7758.0,2320.0,3,3,3+,0.0,Relatively New,0,0,1,0,0,2,45,,,2320.0
0.31,Sector 99A,5904.0,525.0,2,2,2,6.0,New Property,0,0,0,0,0,0,74,,,525.0
1.07,Sector 37D,8237.0,1299.0,3,3,2,2.0,Under Construction,0,0,0,0,0,0,86,,,1305.0
0.7,Sector 108,4651.0,1505.0,2,2,2,12.0,Undefined,0,0,0,0,0,0,0,,1505.0,
1.1,Sohna,7549.0,1457.0,3,2,3,13.0,Relatively New,0,0,0,0,0,0,0,1457.0,1457.0,
